id,date,speaker,claims,label
755,2013,H. E. John Dramani Mahama,"The Task Force experience is now being reviewed in order to engage all the stakeholders, including the District Assemblies, in a more sustained and concerted effort to rid our country of the unsightly rubbish heaps that are threatening the health of our communities.",1
756,2013,H. E. John Dramani Mahama,The start of the CONTI project in Accra financed by the US EXIM will see significant improvement in flood control and solid and liquid waste management in the capital city.,1
757,2013,H. E. John Dramani Mahama,"As I recently announced, Government will rigidly enforce the laws of Ghana by addressing the illegal invasion of foreigners in our small-scale mining sector.",1
758,2013,H. E. John Dramani Mahama,This problem has been fully investigated and we have concluded that there is an unacceptable collusion between some Ghanaians and these foreigners to circumvent our laws.,1
759,2013,H. E. John Dramani Mahama,Millions of Ghanaians and businesses are today experiencing very erratic and frustrating electricity supply.,1
760,2013,H. E. John Dramani Mahama,"It is a situation that I am deeply concerned about, and to which I have devoted considerable energy to solving.",1
761,2013,H. E. John Dramani Mahama,This is especially because compounding the problem of unstable power supply is an equally worrying issue of unreliable water supply to some communities.,1
762,2013,H. E. John Dramani Mahama,"We had made good progress in fixing the damage done to the West African Gas Pipeline Company (WAPCO) only to experience a drawback, when nearly 600 kilometres of the pipeline was inundated with seawater.",1
763,2013,H. E. John Dramani Mahama,"in a frantic effort to pump the seawater out, two of our most experienced engineers lost their lives tragically in an underwater explosion.",1
764,2013,H. E. John Dramani Mahama,"The repercussions of the incapacitated gas pipeline has brought near total darkness to our neighbours in Togo and Benin, and led to the loss of over 250 MW of electricity supply to Ghana.",1
765,2013,H. E. John Dramani Mahama,Work on the WAGPI is now planned for completion in April 2013.,1
766,2013,H. E. John Dramani Mahama,"Ghana continues to exhibit strong leadership in democratic governance, which makes us the envy of many nations.",0
767,2013,H. E. John Dramani Mahama,"we have just come out of an historic election which witnessed progressive reforms including the use of a biometric voters register and biometric verification for voting which has been acclaimed by both domestic and international observers as free, fair and transparent.",0
768,2013,H. E. John Dramani Mahama,The independence of the judiciary would be upheld and we would work to improve conditions of work of the judiciary.,1
769,2013,H. E. John Dramani Mahama,We will work with the Judicial Council to continue the process of providing new and more modern court rooms and provide the instruments and equipment to facilitate the work of the judges.,1
770,2013,H. E. John Dramani Mahama,We will guarantee freedom of worship as enshrined in our constitution and continue to promote peaceful coexistence of all religions in our country.,0
771,2013,H. E. John Dramani Mahama,"The ‘Job 600’ project, which will ensure that Members of Parliament can operate from descent offices, is almost complete.",1
772,2013,H. E. John Dramani Mahama,MPs can expect to be furnished with laptops with full Internet connectivity to facilitate communication between their offices and constituents as promised in the NDC manifesto.,1
773,2013,H. E. John Dramani Mahama,I have therefore instructed the Cabinet office to ensure that Cabinet meetings rotate between Accra and the Regional capitals.,1
774,2013,H. E. John Dramani Mahama,"By this, millions of our citizens outside Accra will have the opportunity each month to witness and participate in the process of decision-making directly.",1
775,2013,H. E. John Dramani Mahama,We will continue to strengthen our decentralized local governance system by implementing the programme to establish the remaining seven decentralized Departments of the District Assemblies and identifying new Departments for decentralization whose capacities are needed by the District Assemblies such as the Departments of Women and of Children and the Statistical Service.,1
776,2013,H. E. John Dramani Mahama,"We will also commence a phased programme for the provision of administrative, economic and social infrastructure for the 106 new districts created in 2003, 2007 and 2012 and extend the composite budget system to cover the 46 new District Assemblies established in 2012.",1
777,2013,H. E. John Dramani Mahama,The Broadcasting Bill has been on the drawing board for a long time.,1
778,2013,H. E. John Dramani Mahama,We must hasten to pass the Bill so that national standards for the electronic media can be established.,1
779,2013,H. E. John Dramani Mahama,The newly established Media Development Fund aimed at improving capacity within the media will be operationalized this year.,1
780,2013,H. E. John Dramani Mahama,"We shall also support the National Media Commission to enact the needed Regulations that will establish an organizational framework and standards to ensure balance, fairness, access, opportunity and objectivity in the media.",1
781,2013,H. E. John Dramani Mahama,Access to the establishment of Community radio will be improved to allow millions more to benefit from the unique attributes of this medium.,1
782,2013,H. E. John Dramani Mahama,The work of the Sole Commissioner into judgement debts will help us bring to order an unacceptable phenomenon that has become a huge charge on the public debt.,1
783,2013,H. E. John Dramani Mahama,We would push for critical reforms in the AGs department.,0
784,2013,H. E. John Dramani Mahama,I will implement the Freedom of Information Act as soon as it is passed by Parliament.,1
785,2013,H. E. John Dramani Mahama,Our commitment to the fight against corruption remains unshakeable.,1
786,2013,H. E. John Dramani Mahama,We would streamline and root out the rot that has become associated with the alienation of public lands.,1
787,2013,H. E. John Dramani Mahama,I am firmly committed in ensuring that Ghana is absolutely insulated from the illicit drug trade.,1
788,2013,H. E. John Dramani Mahama,We will pursue the programme for the legislative conversion of the Narcotics Control Board (NACOB) into an autonomous Commission.,1
789,2013,H. E. John Dramani Mahama,We have been making modest gains as crime statistics show that the incidence of crime is on the decline.,0
790,2013,H. E. John Dramani Mahama,A worrying trend in our crime indices is increasing cases of rape and defilement.,1
791,2013,H. E. John Dramani Mahama,"In many cases families, religious leaders, traditional rulers and sometimes public officials intervene to cover up and resolve these cases at home.",1
792,2013,H. E. John Dramani Mahama,"I am instructing the IGP, DOVVSU, GCSP to work together to ensure that all of such cases are brought to justice.",1
793,2013,H. E. John Dramani Mahama,In this regard we will build a second military hospital in Kumasi and upgrade the medical stations in the various barracks.,1
794,2013,H. E. John Dramani Mahama,I intend to begin a new round of bringing to closure some of the protracted chieftaincy conflicts in the north.,1
795,2013,H. E. John Dramani Mahama,I call for the cooperation of all my compatriots in these areas to give peace a chance.,1
796,2013,H. E. John Dramani Mahama,We can only succeed in turning around the fortunes of the 3 Northern regions if we have an atmosphere of peace and security.,1
